"gender","age","height","weight"
"F",17,171,63
"M",17,187,69
"F",17,166,64
"F",17,153,44
"M",17,169,68
"M",17,178,71
"F",17,155,44
"F",17,163,61
"F",17,145,47
"F",17,163,66
"F",17,156,57
"F",17,163,52
"F",17,168,52
"M",17,169,67
"M",17,182,72
"F",17,154,50
"M",17,174,71
"F",17,151,50
"M",17,177,84
"F",17,155,52
"M",17,160,63
"M",17,175,67
"F",17,167,59
"F",17,161,48
"M",17,165,58
"F",17,152,54
"F",17,164,45
"F",17,156,47
"F",17,155,52
"M",17,175,51
"M",17,176,70
"M",17,166,53
"M",17,171,62
"F",17,163,70
"M",17,166,62
"M",17,177,53
"M",17,169,51
"F",17,156,54
"M",17,170,64
"M",17,167,59
"M",17,165,65
"M",17,166,70
"F",17,155,40
"F",17,164,52
"M",17,170,71
"F",17,158,49
"M",17,172,73
"M",17,170,56
"F",17,161,68
"F",17,150,47
"M",17,177,47
"M",17,175,67
"F",17,157,49
"F",17,150,44
"M",17,165,62
"M",17,170,60
"M",17,177,72
"M",17,171,58
"M",17,177,68
"M",17,166,60
"M",17,171,59
"M",17,163,55
"F",17,157,49
"F",17,161,51
"M",17,175,59
"M",17,164,56
"F",17,156,56
"F",17,163,56
"F",17,165,84
"M",17,174,65
"F",17,157,51
"M",17,168,54
"M",17,166,59
"M",17,165,66
"F",17,164,51
"M",17,160,49
"M",17,181,86
"M",17,171,57
"F",17,167,58
"M",17,179,52
"M",17,174,65
"F",17,154,45
"F",17,154,72
"M",17,173,72
"F",17,156,46
"M",17,174,78
"F",17,159,47
"M",17,168,58
"F",17,165,49
"M",17,173,74
"M",17,189,66
"F",17,163,52
"F",17,155,71
"F",17,154,47
"F",17,159,64
"M",17,170,62
"M",17,162,42
"M",17,173,63
"F",17,155,51
"F",17,153,89
"M",17,180,69
"F",17,160,48
"F",17,156,54
"F",17,154,55
"F",17,159,54
"M",17,169,73
"M",17,171,56
"M",17,183,58
"F",17,166,61
"F",17,153,54
"M",17,174,57
"F",17,147,55
"F",17,158,57
"M",17,168,93
"F",17,160,60
"M",17,173,87
"M",17,174,66
"M",17,169,68
"F",17,167,52
"F",17,161,57
"F",17,157,61
"F",17,160,70
"M",17,171,60
"F",17,163,56
"M",17,175,54
"M",17,166,60
"F",17,160,47
"M",17,171,69
"F",17,148,49
"F",17,164,57
"M",17,167,63
"F",17,152,44
"M",17,164,47
"F",17,169,69
"M",17,162,53
"F",17,154,54
"F",17,159,45
"F",17,152,46
"M",17,175,61
"F",17,151,40
"M",17,163,60
"F",17,153,53
"F",17,162,56
"M",17,182,82
"M",17,165,57
"F",17,151,57
"M",17,167,72
"F",17,165,63
"F",17,156,59
"M",17,172,54
"F",17,164,49
"M",17,178,69
"M",17,166,64
"F",17,158,57
"M",17,162,71
"M",17,171,66
"F",17,154,52
"M",17,170,58
"M",17,164,51
"M",17,176,70
"M",17,171,54
"F",17,157,61
"F",17,151,41
"F",17,160,63
"M",17,174,62
"F",17,161,50
"M",17,156,44
"F",17,157,48
"F",17,153,50
"F",17,157,52
"F",17,155,40
"F",17,162,61
"F",17,152,69
"M",17,169,49
"M",17,178,63
"M",17,178,71
"F",17,153,66
"M",17,163,43
"F",17,159,59
"M",17,166,54
"M",17,172,55
"M",17,168,87
"F",17,161,60
"F",17,149,48
"F",17,154,54
"F",17,166,76
"M",17,168,59
"M",17,170,58
"M",17,171,68
"F",17,158,45
"F",17,158,58
"F",17,149,44
"F",17,160,61
"F",17,161,55
"F",17,158,46
"M",17,167,62
"F",17,159,66
"M",17,178,70
"M",17,173,90
"F",17,163,47
"F",17,164,74
"F",17,155,62
"M",17,174,66
"M",17,173,76
"F",17,161,58
"F",17,154,52
"F",17,154,59
"F",17,157,52
"F",17,158,43
"M",17,165,61
"M",17,181,51
"F",17,165,51
"F",17,163,54
"F",17,158,50
"F",17,157,68
"F",17,154,47
"M",17,164,49
"F",17,162,45
"F",17,161,80
"F",17,162,56
"M",17,172,55
"M",17,171,68
"M",17,179,68
"M",17,175,82
"M",17,171,61
"M",17,175,66
"F",17,164,54
"M",17,174,57
"F",17,156,48
"M",17,173,62
"M",17,173,65
"F",17,154,49
"M",17,170,54
"F",17,154,60
"M",17,160,79
"F",17,164,59
"M",17,164,56
"F",17,152,50
"F",17,164,59
"F",17,156,56
"M",17,159,68
"F",17,158,51
"F",17,160,63
"F",17,154,46
"M",17,176,79
"M",17,178,90
"M",17,166,59
"F",17,165,73
"F",17,151,45
"M",17,162,69
"M",17,168,63
"M",17,168,57
"F",17,162,50
"M",17,164,47
"F",17,171,54
"M",17,187,72
"M",17,160,52
"M",17,179,65
"F",17,161,48
"M",17,168,59
"M",17,168,55
"M",17,166,52
"M",17,174,60
"F",17,156,60
"M",17,172,61
"F",17,157,54
"M",17,164,72
"F",17,160,57
"M",17,179,83
"F",17,154,53
"F",17,154,57
"M",17,174,72
"M",17,170,81
"M",17,172,58
"M",17,168,68
"M",17,172,65
"F",17,152,42
"M",17,166,70
"M",17,177,72
"F",17,158,50
"M",17,178,69
"M",17,170,61
"F",17,159,56
"M",17,168,55
"M",17,174,61
"F",17,153,45
"F",17,164,71
"M",17,170,52
"F",17,164,70
"M",17,167,51
"F",17,166,50
"M",17,175,73
"F",17,160,88
"M",17,175,68
"M",17,176,68
"M",17,160,50
"F",17,160,41
"M",17,164,62
"M",17,176,55
"M",17,171,65
"F",17,163,65
"F",17,162,62
"F",17,158,44
"M",17,175,99
"M",17,182,65
"F",17,157,55
"F",17,159,56
"M",17,168,60
"M",17,185,79
"M",17,171,68
"F",17,168,76
"F",17,160,50
"M",17,173,61
"M",17,165,57
"M",17,158,50
"M",17,174,84
"M",17,174,66
"F",17,158,51
"F",17,159,67
"F",17,156,62
"F",17,150,44
"F",17,161,59
"M",17,167,56
"F",17,157,54
"F",17,165,55
"F",17,151,48
"M",17,175,56
"F",17,155,49
"F",17,156,47
"M",17,177,58
"F",17,164,63
"F",17,163,48
"F",17,152,56
"F",17,153,48
"F",17,153,60
"F",17,162,45
"F",17,157,54
"F",17,169,66
"F",17,157,47
"F",17,153,52
"F",17,157,54
"M",17,168,59
"F",17,161,54
"F",17,153,55
"F",17,164,55
"M",17,172,55
"M",17,156,59
"M",17,176,62
"F",17,159,54
"M",17,176,66
"M",17,164,50
"F",17,152,41
"F",17,159,53
"F",17,160,50
"M",17,174,56
"F",17,163,59
"F",17,152,44
"F",17,160,52
"F",17,148,59
"F",17,159,43
"F",17,161,63
"F",17,151,45
"F",17,149,45
"F",17,153,53
"F",17,161,56
"M",17,168,64
"M",17,165,62
"M",17,160,79
"M",17,169,58
"M",17,165,49
"M",17,170,58
"F",17,162,61
"F",17,159,52
"M",17,175,56
"M",17,167,45
"M",17,174,86
"M",17,171,65
"M",17,166,65
"M",17,170,61
"F",17,160,64
"M",17,173,68
"F",17,160,50
"M",17,176,53
"M",17,171,56
"M",17,161,55
"F",17,144,37
"M",17,160,61
"F",17,150,50
"F",17,156,61
"F",17,149,40
"M",17,171,53
"M",17,168,66
"F",17,155,50
"M",17,166,53
"F",17,161,84
"M",17,157,54
"F",17,158,52
"F",17,148,48
"F",17,150,50
"M",17,175,64
"M",17,175,72
"M",17,161,54
"F",17,159,53
"F",17,170,66
"M",17,173,76
"M",17,158,78
"M",17,175,59
"F",17,159,53
"F",17,162,53
"F",17,160,51
"F",17,170,64
"M",17,174,63
"M",17,173,58
"M",17,175,77
"M",17,173,49
"F",17,160,49
"F",17,164,61
"F",17,157,43
"F",17,153,46
"M",17,179,63
"F",17,152,47
"M",17,178,99
"M",17,173,59
"F",17,155,54
"M",17,175,56
"F",17,160,51
"M",17,169,56
"F",17,157,60
"F",17,163,65
"M",17,171,52
"M",17,181,67
"F",17,146,51
"M",17,169,63
"F",17,158,59
"F",17,156,57
"F",17,155,48
"M",17,161,67
"F",17,158,50
"F",17,164,54
"F",17,151,40
"M",17,172,60
"M",17,162,67
"M",17,166,52
"M",17,174,74
"F",17,160,49
"M",17,167,54
"M",17,157,45
"F",17,163,52
"M",17,172,69
"M",17,170,65
"M",17,169,56
"F",17,161,65
"F",17,160,61
"M",17,162,62
"F",17,149,45
"F",17,152,47
"F",17,153,49
"F",17,163,50
"F",17,159,63
"F",17,152,57
"M",17,174,68
"M",17,168,67
"M",17,178,68
"F",17,157,52
"F",17,163,59
"F",17,157,47
"M",17,176,89
"F",17,160,52
"M",17,177,63
"M",17,171,58
"F",17,165,50
"M",17,179,85
"M",17,163,69
"F",17,161,51
"F",17,152,49
"M",17,173,69
"M",17,172,48
"F",17,153,47
"M",17,173,69
"F",17,160,46
"F",17,161,51
"M",17,166,59
"M",17,173,59
"F",17,159,54
"F",17,157,52
"F",17,155,46
"F",17,155,47
"F",17,154,46
"M",17,162,47
"F",17,144,63
"M",17,162,52
"F",17,152,47
"M",17,163,59
"M",17,167,59
"M",17,177,54
"F",17,151,54
"M",17,175,63
"M",17,180,79
"F",17,152,42
"M",17,170,58
"M",17,178,88
"M",17,173,57
"M",17,169,65
"F",17,161,67
"F",17,160,48
"F",17,161,54
"F",17,167,63
"F",17,156,43
"F",17,172,83
"M",17,169,52
"M",17,172,70
"F",17,158,48
"M",17,168,53
"F",17,156,60
"F",17,159,56
"M",17,173,58
"F",17,158,63
"M",17,170,76
"M",17,163,83
"F",17,156,49
"F",17,156,56
"M",17,175,61
"F",17,152,60
"M",17,174,59
"F",17,155,43
"F",17,153,45
"M",17,173,70
"F",17,162,58
"M",17,172,60
"M",17,167,48
"M",17,167,57
"F",17,156,61
"M",17,167,48
"F",17,161,49
"F",17,162,54
"M",17,170,70
"M",17,183,77
"M",17,176,61
"M",17,174,62
"M",17,179,70
"F",17,153,54
"M",17,176,58
"F",17,169,66
"F",17,158,47
"F",17,172,52
"M",17,170,71
"M",17,173,63
"M",17,177,48
"M",17,172,64
"F",17,159,47
"M",17,159,66
"M",17,170,65
"M",17,170,86
"M",17,169,55
"M",17,179,52
"F",17,151,47
"M",17,174,94
"F",17,158,52
"F",17,160,47
"F",17,163,52
"M",17,171,58
"M",17,171,70
"M",17,176,66
"F",17,156,59
"F",17,148,53
"F",17,168,65
"M",17,173,64
"M",17,168,71
"M",17,171,69
"F",17,151,40
"M",17,169,56
"F",17,164,60
"F",17,156,51
"F",17,147,48
"F",17,159,54
"M",17,161,52
"F",17,163,67
"F",17,161,43
"F",17,152,58
"M",17,179,85
"M",17,174,58
"F",17,161,56
"M",17,169,60
"F",17,165,53
"F",17,161,77
"F",17,149,47
"F",17,162,84
"F",17,154,48
"F",17,163,53
"M",17,173,59
"F",17,159,65
"M",17,163,69
"M",17,173,74
"F",17,163,57
"F",17,158,48
"M",17,169,56
"F",17,162,78
"M",17,172,65
"M",17,172,64
"M",17,176,66
"M",17,169,54
"F",17,156,58
"F",17,162,57
"F",17,156,53
"F",17,163,47
"M",17,168,51
"M",17,179,67
"F",17,155,51
"F",17,155,43
"F",17,152,41
"F",17,163,58
"F",17,160,46
"M",17,184,70
"M",17,168,56
"M",17,171,62
"F",17,159,47
"F",17,158,52
"M",17,182,52
"M",17,169,52
"F",17,158,66
"F",17,166,66
"F",17,165,64
"F",17,157,49
"M",17,176,71
"M",17,171,64
"F",17,151,47
"F",17,152,42
"F",17,153,43
"F",17,171,57
"M",17,169,61
"M",17,169,51
"M",17,171,50
"F",17,157,63
"F",17,154,45
"F",17,151,55
"M",17,177,61
"M",17,170,56
"F",17,164,52
"M",17,170,55
"M",17,171,76
"M",17,182,91
"F",17,149,40
"M",17,169,61
"M",17,180,66
"F",17,159,49
"F",17,157,58
"M",17,169,60
"F",17,154,44
"F",17,162,54
"F",17,164,69
"M",17,164,56
"M",17,171,63
"M",17,178,50
"F",17,167,57
"F",17,157,48
"F",17,145,38
"F",17,156,52
"F",17,164,56
"M",17,167,54
"M",17,177,78
"M",17,168,58
"F",17,155,46
"F",17,162,50
"F",17,154,54
"M",17,173,69
"F",17,170,66
"F",17,154,53
"M",17,175,57
"F",17,158,53
"M",17,167,51
"F",17,165,68
"M",17,165,56
"F",17,158,63
"F",17,163,48
"F",17,153,55
"F",17,159,52
"M",17,164,50
"M",17,186,80
"F",17,156,42
"F",17,165,57
"M",17,165,83
"M",17,174,58
"M",17,167,45
"F",17,149,55
"M",17,175,57
"M",17,165,55
"F",17,155,55
"F",17,158,47
"F",17,156,55
"F",17,162,47
"F",17,155,45
"M",17,172,73
"F",17,164,58
"F",17,155,47
"M",17,177,70
"M",17,169,49
"F",17,159,55
"M",17,167,64
"F",17,148,35
"F",17,153,45
"M",17,158,58
"M",17,166,56
"M",17,179,65
"M",17,175,61
"M",17,173,66
"F",17,159,47
"M",17,163,73
"M",17,178,71
"F",17,164,62
"M",17,176,74
"M",17,160,55
"F",17,157,48
"F",17,153,57
"M",17,172,47
"F",17,164,52
"M",17,162,43
"F",17,161,54
"F",17,154,47
"M",17,166,54
"F",17,143,38
"M",17,165,67
"F",17,161,48
"F",17,161,55
"M",17,175,69
"F",17,151,45
"F",17,160,50
"M",17,161,50
"M",17,176,66
"M",17,169,55
"F",17,150,43
"F",17,158,63
"F",17,149,45
"F",17,161,48
"M",17,165,54
"F",17,163,53
"F",17,169,70
"M",17,158,64
"M",17,169,56
"F",17,155,43
"F",17,157,49
"M",17,163,64
"M",17,178,46
"F",17,153,64
"F",17,157,45
"F",17,160,56
"F",17,149,45
"M",17,174,58
"M",17,177,63
"M",17,177,47
"M",17,174,59
"F",17,165,54
"M",17,176,82
"F",17,156,48
"F",17,160,54
"M",17,157,48
"F",17,163,55
"M",17,164,59
"M",17,170,88
"F",17,147,43
"F",17,153,44
"F",17,164,64
"M",17,165,51
"M",17,181,74
"F",17,162,44
"F",17,168,55
"F",17,164,54
"M",17,174,55
"M",17,154,42
"M",17,174,66
"M",17,170,82
"F",17,163,49
"M",17,166,54
"F",17,157,49
"F",17,149,50
"M",17,176,79
"F",17,156,54
"F",17,146,57
"F",17,165,57
"F",17,156,46
"M",17,170,53
"F",17,157,52
"F",17,159,49
"F",17,155,47
"F",17,155,70
"F",17,153,46
"F",17,152,49
"F",17,158,65
"F",17,157,49
"M",17,171,62
"M",17,169,50
"F",17,151,45
"F",17,165,62
"M",17,171,65
"F",17,161,47
"F",17,160,50
"F",17,166,62
"M",17,167,66
"M",17,174,58
"M",17,169,53
"M",17,170,61
"M",17,164,66
"M",17,171,54
"M",17,175,66
"M",17,166,54
"F",17,147,39
"F",17,150,48
"M",17,154,46
"F",17,157,54
"M",17,166,50
"M",17,163,54
"F",17,162,62
"M",17,185,74
"M",17,171,88
"M",17,171,59
"M",17,175,68
"F",17,167,51
"F",17,162,51
"M",17,179,57
"M",17,170,67
"F",17,163,56
"M",17,165,67
"F",17,152,54
"M",17,183,70
"F",17,168,62
"M",17,177,47
"F",17,164,50
"M",17,167,61
"M",17,171,53
"M",17,177,61
"M",17,172,67
"F",17,159,64
"F",17,155,56
"M",17,165,57
"F",17,164,56
"M",17,168,68
"F",17,167,74
"F",17,175,54
"M",17,167,60
"M",17,163,54
"F",17,156,52
"M",17,180,63
"M",17,166,68
"F",17,166,60
"F",17,152,42
"F",17,157,60
"F",17,151,42
"M",17,170,57
"F",17,151,55
"M",17,169,62
"M",17,168,67
"F",17,160,58
"M",17,167,60
"M",17,170,48
"F",17,161,53
"M",17,174,61
"M",17,175,58
"M",17,170,55
"M",17,163,60
"M",17,159,63
"M",17,169,72
"F",17,151,40
"M",17,163,47
"F",17,165,62
"M",17,174,63
"M",17,170,49
"F",17,160,54
"F",17,159,57
"M",17,173,55
"F",17,157,50
"M",17,175,68
"M",17,164,55
"M",17,168,63
"F",17,157,69
"F",17,152,51
"M",17,171,59
"F",17,168,64
"M",17,163,62
"M",17,174,53
"M",17,165,54
"M",17,165,50
"M",17,165,59
"F",17,153,50
"M",17,171,61
"M",17,168,61
"M",17,160,52
"M",17,184,59
"M",17,165,62
"F",17,162,55
"F",17,153,45
"F",17,160,59
"F",17,160,52
"F",17,157,47
"F",17,160,51
"F",17,164,54
"M",17,185,64
"F",17,161,58
"F",17,155,53
"F",17,162,58
"M",17,178,64
"F",17,155,54
"F",17,155,46
"M",17,167,54
"F",17,156,48
"M",17,165,64
"F",17,168,73
"F",17,156,52
"M",17,170,61
"M",17,168,55
"F",17,160,49
"F",17,162,51
"M",17,173,53
"M",17,175,49
"F",17,154,51
"F",17,156,54
"F",17,156,54
"F",17,154,37
"M",17,185,63
"M",17,175,63
"M",17,161,50
"M",17,173,91
"F",17,155,48
"M",17,167,65
"M",17,172,71
"F",17,160,52
"F",17,152,59
"M",17,164,52
"M",17,165,56
"F",17,152,42
"F",17,158,57
"M",17,173,69
"F",17,160,56
"M",17,181,92
"M",17,175,65
"M",17,164,49
"M",17,179,57
"M",17,170,66
"M",17,173,70
"F",17,163,67
"M",17,173,66
"F",17,163,51
"M",17,178,70
"F",17,155,51
"M",17,171,55
"M",17,164,55
"M",17,172,58
"F",17,153,47
"M",17,167,61
"M",17,166,60
"F",17,161,58
"M",17,179,65
"F",17,166,58
"M",17,180,83
"M",17,161,50
"F",17,156,51
"F",17,161,56
"F",17,153,60
"M",17,162,77
"M",17,163,44
"M",17,170,77
"F",17,153,42
"M",17,167,62
"M",17,171,61
"M",17,174,62
"F",17,151,43
"F",17,163,74
"F",17,159,62
"M",17,168,57
"M",17,168,56
"M",17,162,49
"F",17,166,61
"F",17,162,46
"M",17,164,52
"M",17,172,65
"F",17,167,55
"F",17,157,55
"F",17,168,54
"F",17,152,55
"M",17,170,55
"F",17,164,55
"M",17,175,70
"M",17,163,54
"M",17,176,55
"M",17,167,61
"F",17,161,48
"F",17,155,46
"F",17,155,48
"F",17,164,54
"F",17,152,50
"M",17,171,70
"M",17,188,69
"M",17,168,64
"M",17,170,64
"M",17,175,54
"M",17,176,87
"F",17,143,48
"M",17,173,64
"F",17,163,48
"F",17,161,64
"F",17,153,76
"M",17,169,52
"M",17,177,67
"F",17,157,55
"F",17,161,51
"M",17,168,51
"F",17,155,55
"M",17,173,59
"F",17,163,54
"M",17,173,90
"F",17,163,51
"M",17,169,52
"F",17,158,52
"M",17,172,72
"F",17,157,51
"F",17,167,50
"F",17,150,48
"F",17,166,57
"F",17,167,60
"F",17,156,45
"M",17,178,73
"F",17,164,59
"F",17,160,78
"M",17,170,53
"M",17,167,69
"M",17,173,53
"M",17,169,57
"M",17,176,59
"F",17,157,51
"F",17,154,52
"M",17,178,58
"M",17,168,62
"F",17,159,62
"M",17,171,71
"M",17,162,54
"F",17,156,57
"F",17,155,56
"F",17,158,52
"F",17,155,39
"M",17,183,74
"M",17,175,65
"M",17,162,57
"F",17,155,49
"M",17,164,41
"F",17,154,44
"M",17,180,78
"F",17,165,50
"M",17,170,58
"F",17,161,50
"M",17,173,55
"F",17,157,57
"M",17,181,75
"M",17,163,85
"F",17,160,49
"F",17,157,55
"M",17,171,53
"M",17,163,68
"F",17,158,55
"F",17,157,43
"F",17,165,51
"M",17,172,62
"F",17,154,50
"F",17,161,51
"F",17,160,51
"F",17,154,56
"F",17,158,57
"M",17,158,51
"M",17,172,60
"M",17,170,63
"M",17,176,66
"F",17,160,52
"F",17,160,59
"F",17,164,47
"M",17,178,73
"F",17,158,67
"F",17,153,44
"F",17,150,47
"F",17,146,52
"F",17,160,52
"M",17,169,61
"M",17,174,60
"M",17,175,64
"M",17,170,76
"M",17,173,68
"M",17,167,84
"F",17,150,43
"F",17,160,61
"F",17,162,66
"M",17,175,66
"F",17,160,57
"M",17,172,54
"F",17,152,43
"F",17,166,49
"M",17,181,62
"F",17,156,44
"M",17,172,59
"M",17,172,62
"M",17,170,62
"M",17,173,64
"F",17,157,67
"M",17,178,53
"M",17,162,45
"F",17,159,47
"M",17,170,89
"M",17,170,51
"M",17,176,66
"F",17,159,55
"F",17,155,53
"F",17,152,54
"F",17,154,43
"F",17,160,48
"F",17,170,57
"F",17,165,46
"M",17,172,54
"F",17,171,68
"F",17,150,38
"M",17,167,67
"F",17,150,52
"M",17,169,52
"M",17,170,63
"F",17,158,45
"F",17,161,45
"F",17,157,51
"F",17,160,54
"M",17,172,54
"F",17,161,55
"M",17,175,64
"M",17,162,47
"M",17,158,50
"F",17,150,55
"F",17,155,55
"F",17,153,55
"F",17,147,55
"F",17,158,42
"M",17,160,56
"M",17,171,58
"F",17,157,64
"M",17,176,69
"F",17,164,51
"M",17,169,58
"M",17,163,63
"M",17,173,62
"F",17,152,48
"M",17,160,55
"M",17,174,74
"F",17,159,50
"M",17,173,56
"F",17,162,61
"F",17,154,47
"F",17,149,42
"M",17,171,65
"F",17,163,63
"F",17,158,47
"F",17,153,52
"F",17,161,50
"F",17,158,53
"M",17,173,60
"M",17,184,59
"F",17,162,58
"M",17,177,59
"F",17,161,60
"M",17,170,69
"M",17,174,75
"F",17,160,53
"M",17,167,67
"F",17,154,54
"F",17,160,88
"F",17,155,49
"F",17,160,44
"F",17,159,48
"F",17,158,41
"F",17,151,48
"M",17,177,69
"M",17,164,42
"F",17,157,40
"F",17,159,52
"F",17,158,56
"F",17,161,59
"M",17,171,57
"F",17,150,48
"F",17,157,43
"M",17,170,53
"M",17,168,71
"F",17,163,51
"M",17,179,63
"F",17,166,58
"M",17,172,76
"M",17,168,65
"F",17,160,54
"M",17,166,59
"M",17,173,58
"F",17,146,43
"M",17,177,78
"M",17,168,57
"M",17,169,57
"F",17,153,61
"F",17,159,50
"M",17,178,69
"F",17,158,62
"F",17,160,59
"M",17,168,62
"M",17,167,59
"M",17,178,71
"M",17,177,94
"M",17,166,56
"F",17,153,45
"M",17,174,60
"M",17,169,55
"F",17,157,55
"M",17,173,57
"F",17,159,58
"F",17,156,55
"M",17,168,57
"F",17,148,37
"F",17,150,56
"F",17,156,48
"M",17,173,63
"M",17,166,58
"M",17,175,60
"M",17,158,64
"F",17,160,51
"F",17,162,59
"F",17,159,46
"F",17,155,43
"M",17,167,60
"M",17,167,49
"M",17,171,66
"F",17,165,52
"M",17,172,58
"M",17,164,60
"F",17,163,59
"M",17,164,56
"M",17,173,74
"F",17,154,43
"M",17,174,80
"F",17,163,59
"F",17,165,72
"M",17,172,57
"M",17,168,71
"M",17,171,55
"F",17,151,44
"F",17,152,56
"F",17,160,54
"M",17,169,59
"M",17,172,53
"M",17,168,49
"M",17,166,66
"M",17,170,62
"M",17,175,69
"F",17,159,50
"F",17,151,50
"F",17,162,49
"F",17,163,51
"F",17,153,47
"F",17,154,53
"F",17,152,55
"M",17,187,68
"M",17,172,55
"F",17,158,48
"M",17,174,66
"M",17,170,59
"M",17,167,63
"M",17,173,62
"F",17,165,55
"M",17,176,55
"M",17,170,59
"M",17,173,84
"M",17,171,69
"F",17,161,53
"M",17,166,58
"M",17,176,59
"M",17,174,63
"F",17,159,67
"F",17,160,53
"M",17,170,61
"M",17,175,53
"F",17,166,60
"F",17,153,48
"F",17,167,49
"M",17,175,61
"F",17,152,53
"M",17,164,66
"F",17,149,56
"M",17,172,47
"M",17,170,49
"F",17,159,50
"F",17,159,50
"F",17,151,45
"M",17,173,69
"M",17,176,65
"F",17,160,62
"F",17,163,58
"F",17,151,52
"M",17,177,52
"F",17,160,49
"M",17,173,61
"M",17,171,65
"F",17,155,53
"F",17,153,57
"M",17,177,64
"M",17,171,56
"F",17,158,55
"M",17,175,64
"F",17,153,45
"F",17,152,44
"F",17,155,51
"M",17,170,52
"F",17,159,62
"F",17,171,57
"M",17,166,47
"F",17,150,37
"F",17,151,54
"F",17,157,52
"M",17,174,65
"M",17,175,58
"F",17,163,56
"F",17,160,56
"F",17,149,49
"F",17,158,54
"F",17,152,51
"M",17,172,50
"F",17,156,47
"M",17,167,61
"F",17,160,54
"M",17,167,59
"F",17,144,50
"F",17,161,80
"F",17,156,57
"F",17,158,56
"F",17,164,53
"M",17,167,50
"M",17,172,55
"M",17,167,46
"F",17,154,46
"M",17,157,53
"M",17,167,57
"M",17,172,56
"M",17,161,63
"F",17,150,58
"F",17,154,57
"F",17,155,57
"F",17,152,48
"M",17,173,64
"M",17,166,71
"F",17,165,48
"F",17,154,46
"M",17,178,67
"F",17,164,63
"F",17,157,49
"F",17,165,72
"M",17,169,55
"F",17,163,54
"M",17,164,75
"F",17,153,58
"F",17,145,37
"F",17,157,62
"M",17,165,53
"M",17,161,74
"F",17,157,50
"F",17,147,44
"M",17,174,90
"M",17,162,55
"F",17,155,52
"F",17,162,79
"F",17,158,54
"M",17,172,59
"M",17,171,54
"F",17,157,45
"F",17,153,58
"M",17,172,64
"F",17,152,49
"M",17,179,54
"F",17,158,50
"M",17,174,58
"F",17,147,41
"M",17,165,64
"F",17,152,54
"M",17,169,68
"F",17,151,44
"F",17,153,53
"M",17,172,95
"M",17,179,63
"F",17,155,49
"M",17,163,55
"M",17,175,67
"M",17,169,93
"F",17,154,51
"M",17,170,70
"M",17,172,74
"F",17,154,52
"F",17,164,51
"F",17,155,51
"M",17,174,56
"F",17,149,55
"M",17,164,61
"F",17,152,46
"F",17,160,57
"M",17,175,59
"M",17,170,49
"M",17,177,68
"M",17,157,52
"M",17,168,61
"M",17,165,79
"M",17,166,66
"M",17,175,55
"M",17,161,66
"F",17,160,53
"F",17,164,54
"F",17,155,41
"F",17,160,50
"M",17,177,73
"M",17,172,71
"M",17,174,64
"M",17,188,75
"F",17,156,59
"F",17,163,53
"F",17,162,52
"M",17,160,60
"F",17,152,50
"M",17,172,84
"F",17,153,62
"M",17,174,70
"F",17,147,38
"M",17,174,65
"F",17,166,55
"M",17,168,52
"M",17,169,68
"F",17,154,46
"M",17,168,63
"F",17,153,58
"F",17,154,47
"F",17,150,44
"M",17,166,61
"M",17,175,66
"F",17,150,35
"F",17,155,47
"F",17,151,64
"M",17,178,62
"F",17,151,47
"M",17,166,49
"M",17,179,70
"M",17,172,68
"M",17,166,52
"M",17,170,63
"F",17,139,45
"M",17,181,91
"F",17,159,55
"M",17,165,72
"F",17,156,60
"F",17,155,52
"M",17,163,46
"F",17,157,56
"M",17,165,60
"M",17,167,64
"M",17,164,46
"F",17,155,58
"M",17,172,59
"F",17,171,62
"M",17,181,71
"F",17,159,47
"F",17,157,62
"F",17,176,70
"M",17,174,67
"F",17,157,50
"F",17,160,53
"M",17,163,83
"M",17,176,69
"F",17,161,70
"F",17,163,48
"F",17,165,59
"M",17,180,72
"F",17,158,49
"M",17,175,61
"F",17,157,45
"M",17,174,60
"F",17,165,61
"F",17,156,50
"F",17,151,49
"M",17,157,55
"M",17,176,63
"F",17,153,48
"M",17,165,54
"F",17,151,55
"F",17,163,45
"F",17,159,57
"F",17,160,61
"M",17,172,60
"F",17,165,56
"F",17,161,55
"M",17,181,63
"M",17,164,51
"M",17,169,67
"F",17,154,46
"M",17,165,57
"F",17,157,56
"M",17,176,60
"M",17,166,58
"F",17,160,58
"M",17,182,69
"M",17,169,55
"M",17,165,55
"F",17,156,59
"M",17,165,59
"M",17,170,86
"M",17,170,55
"F",17,154,40
"M",17,168,62
"F",17,157,60
"M",17,165,49
"F",17,164,55
"F",17,156,45
"F",17,158,53
"F",17,147,45
"F",17,152,44
"M",17,174,53
"M",17,167,64
"F",17,171,60
"M",17,160,48
"M",17,177,68
"F",17,155,53
"F",17,160,54
"F",17,158,46
"M",17,173,64
"M",17,173,54
"F",17,152,57
"M",17,167,85
"F",17,151,41
"M",17,167,65
"M",17,175,61
"F",17,153,54
"F",17,157,54
"F",17,158,51
"M",17,179,58
"F",17,157,52
"M",17,165,56
"F",17,160,54
"M",17,179,73
"M",17,170,63
"M",17,168,63
"M",17,166,53
"M",17,178,81
"F",17,156,64
"M",17,179,55
"M",17,173,69
"F",17,165,53
"F",17,161,51
"M",17,175,69
"F",17,171,55
"F",17,151,42
"M",17,185,62
"F",17,157,50
"F",17,161,50
"M",17,164,57
"F",17,168,62
"F",17,167,59
"F",17,161,48
